"glcm_mean","glcm_variance","glcm_autoCorrelation","glcm_cProminence","glcm_cShade","glcm_cTendency","glcm_contrast","glcm_correlation","glcm_differenceEntropy","glcm_dissimilarity","glcm_energy","glcm_entropy","glcm_homogeneity1","glcm_homogeneity2","glcm_IDMN","glcm_IDN","glcm_inverseVariance","glcm_maxProb","glcm_sumAverage","glcm_sumEntropy","glcm_sumVariance","glrlm_GLN","glrlm_HGLRE","glrlm_LRE","glrlm_LRHGLE","glrlm_LRLGLE","glrlm_LGLRE","glrlm_RLN","glrlm_RP","glrlm_SRE","glrlm_SRHGLE","glrlm_SRLGLE","glszm_SAE","glszm_LAE","glszm_IV","glszm_SZV","glszm_ZP","glszm_LIE","glszm_HIE","glszm_LISAE","glszm_HISAE","glszm_LILAE","glszm_HILAE"
5346026,50891042501900320768,17537688,2.32714335917525e+34,-2.17651787587237e+27,2.03564170007601e+20,51332,0.999999999999999,-36637842.6549112,51332,935609423372,-23190975.5767058,1754988,1754988,1777634.47058824,1770387.6,51332,665338,7599980,-20638720.2188072,2.28252107310865e+20,7706.5547308442,8.21959814065077,4187.04449692608,46377.6295546559,581.011071645757,0.236437819679779,1366.69095816464,0.0299280743422521,0.205534114572536,1.57580350509456,0.053769885290821,0.392556358875019,63432168.8757282,632.019029126214,415.020970873786,0.00288891855717871,0.175966666666667,12.5071844660194,0.0653997112617953,4.99813852482214,6077188.50618123,974981908.119223
1995870,2411348623788767744,6717592,1.53689248561442e+32,-3.8501862708692e+25,9645394495155056640,14044,0.999999999999997,-11530680.3232794,14024,194427462538,-7573027.49218964,598327.333333333,598326,604510.235294118,602531.866666667,14006.5,400986,3371572,-7739044.93228408,12150626369530609664,3256.82565155989,11.708434972397,6953.11105405058,68326.1098985749,733.519408603301,0.102800780302706,420.44383104378,0.0256681496127863,0.206802486283363,2.30938912042613,0.0231747777075622,0.392023002489838,25790642.8121118,477.464285714286,211.624223602484,0.00424452133794694,0.0831493702553485,14.3330745341615,0.0319086458573286,5.72122913327658,1621007.31554779,422342260.592391
5824715,77859595027586678784,16420566,4.22650371109475e+34,-3.62807865035157e+27,3.11438380110347e+20,81350,0.999999999999999,-47983937.3689164,81322,1566536998032,-30371016.5596598,2254239.66666667,2254237.8,2290111.2,2278632.53333333,81297.5,858924,13349162,-38654896.655701,1.44001588919056e+21,11288.1479597928,7.00148031420863,3242.2360623642,23821.6315688943,672.257020715114,0.319002406173812,2998.05503426211,0.0364619470921765,0.252765923227609,1.80714867658698,0.0806109143614783,0.452515293936031,79349725.5469596,664.628780643107,638.535816618911,0.00273445015439501,0.271914376171778,10.4005093919134,0.121914775620604,4.64779250381331,13982200.6314137,594598830.038523
10452592,4.48873505721581e+20,27576930,7.84678628299201e+35,-3.75351273742057e+28,1.79549402288632e+21,72420,1,-89737418.823888,72416,8212104312738,-59365205.855507,4072224.66666667,4072224.4,4104172.07058824,4093948.93333333,72412.5,2199264,29120708,-85717398.255711,1.45027688481964e+22,18929.9421500672,6.60018975832169,16768.1352555149,103050.072213584,3192.66653818447,0.178304554785394,1835.68840102259,0.0184551973976046,0.191715152910118,1.25121347482391,0.0346386910135505,0.373459711944965,953771447.095043,963.776742452479,394.770406261647,0.0013049915562231,0.143447219116246,9.0879612374208,0.0519823141016952,3.47715941034406,106119252.413635,8630215481.1394
16479976,1.46701209164661e+21,53591230,6.37480225826566e+36,-1.93410568426152e+29,5.86804836658644e+21,180244,1,-119666197.921027,180232,9188982741934,-76808351.7230057,5311464,5311463.2,5390975.62352941,5365532,180221.5,2038140,26069828,-74269381.5522478,9.62601182110051e+21,31379.8833827671,8.50840016703965,4180.1192941504,48103.4483194312,465.853748026517,0.18230454933202,4747.66398261074,0.0345372359486655,0.193008893180464,1.60232590979382,0.0390785027876009,0.376993559750222,196324836.889507,2183.00212942151,1275.35443037975,0.00312603201030152,0.138012999986855,12.5863007216373,0.051454063395548,4.81427672854308,15351735.5852928,2973442316.09937
1483834,1193471830371338752,4432420,4.20437819078305e+31,-1.41672960510121e+25,4773887321485328384,26020,0.999999999999989,-10174476.2398724,26020,88279407916,-6401037.23457666,529044,529044,540523.411764706,536850,26020,215042,2885096,-7297003.1373809,10882391488668549120,4350.47317214841,7.99397371669208,1374.25978363465,10149.9700137951,261.018061202675,0.215245508523117,715.186306541785,0.050675153611244,0.193831916155344,1.53257094682369,0.0404384927964642,0.445635054113796,15748604.5854109,280.710064635272,205.991689750693,0.00398469406527098,0.178785267261722,10.3674976915974,0.0637692121239773,4.94518765526655,1748249.70522802,182783943.174515
1069043,4.17165e+17,3371376,7.63e+30,-3.57e+24,1.66866e+18,30414,1,-6593702.542,30414,36488592410,-4121282.075,349815,349815,363232.9412,358939.2,30414,134412,1887270,-4349728.738,2.42652e+18,4723.454066,7.783330154,405.062051,4357.267595,50.71575505,0.240170757,1135.982516,0.085935323,0.233868683,1.761780069,0.064375912,0.441773721,4716933.113,311.6136364,261.8494318,0.007692602,0.235450797,11.22798295,0.085095283,5.52658436,430860.1826,60003997.35
576637,8.46488e+16,1497416,4.5e+29,-3.9e+23,3.38595e+17,19246,1,-4473219.46,19246,17078426470,-2769712.412,244953,244953,253443.8824,250726.8,19246,96764,1462366,-3729247.73,1.56736e+18,2689.728862,6.785593641,606.0131148,3000.995628,236.5790687,0.33852735,1047.790859,0.078799029,0.307849181,2.135964283,0.099825638,0.516997527,4014108.975,224.815814,270.3451163,0.00841619,0.280514729,10.63906977,0.145173589,5.609470007,777711.2653,31594509.41
1422146,9.58601e+17,4561480,3.1e+31,-1.09e+25,3.83441e+18,30356,1,-8773722.345,30356,67771338676,-5514740.321,458792,458792,472184.3529,467898.8,30356,203086,2475952,-5747964.675,5.43427e+18,4948.431691,8.644349088,634.6235881,6693.05225,80.81811664,0.198875707,827.2071054,0.066680973,0.183135753,1.603933332,0.036922442,0.382290602,8940262.768,331.4270579,177.2819886,0.005162968,0.150988862,13.16870416,0.048829978,5.365657905,768317.7194,123349956.9
8003162,2.24e+20,20712258,2.29e+35,-1.43e+28,8.95e+20,178288,1,-74887267.04,178212,3.56657e+12,-47552770.82,3403002.667,3402997.6,3481609.812,3456456.133,178145.5,1385428,20775256,-64849319.96,6.61e+21,26460.91534,6.295292235,2745.285568,15895.06015,854.1126734,0.334700683,8672.016325,0.051840971,0.292363951,1.916573548,0.096625663,0.529973135,62934802.74,2118.133393,2323.289094,0.005079093,0.25499759,9.126182965,0.131823658,5.027262613,12813068.28,433506357
2668259,6.90617e+18,8500028,7.87e+32,-1.47e+26,2.76247e+19,38010,1,-19060075.33,38010,2.29503e+11,-11877702.97,951017,951017,967786.1176,962420,38010,309766,4178902,-11523527.55,4.21245e+19,5579.481692,8.28449445,2404.74062,18998.67829,964.6037558,0.245643372,1108.337184,0.040972186,0.198886354,1.623271556,0.048414551,0.423711266,22524370.07,367.6723349,267.7625899,0.003146641,0.18220242,13.00196207,0.075395325,5.692477294,4867168.282,273338101.2
1978524,3.59399e+18,4588000,2.25e+32,-5.69e+25,1.4376e+19,49248,1,-17909243.28,49248,3.4309e+11,-11549753.74,893486,893486,915213.0588,908260.4,49248,522668,5793008,-16711898.23,1.23e+20,9669.420881,5.120135167,1610.925853,7137.923367,509.1897636,0.343304947,2047.756778,0.055948037,0.245798498,1.240525353,0.089570139,0.396147847,30563279.26,691.4504084,409.1555815,0.005586981,0.256781732,8.352392065,0.092438202,3.445566686,5181557.311,213714959.3
1080939,4.37657e+17,3322474,8.18e+30,-3.78e+24,1.75063e+18,25182,1,-6801947.81,25174,45473923638,-4281707.766,361984.3333,361983.8,373088.8471,369535.4667,25167,181316,2199538,-5055636.457,3.72607e+18,4356.36799,8.898413644,694.0380576,5899.124823,110.717675,0.178845692,1297.889849,0.071371999,0.299867259,2.544768505,0.054686804,0.537443926,6259322.513,412.2269457,412.2844997,0.008127488,0.125292312,13.38587312,0.062700792,7.417178491,582153.2486,76506086.13
531604,5.9626e+16,1567364,2.7e+29,-2.54e+23,2.38504e+17,10024,1,-3673566.706,10024,10338240076,-2252156.665,205978,205978,210400.3529,208985.2,10024,60846,1029788,-2554474.734,5.18709e+17,1526.077453,8.656992563,1105.792128,5739.298748,536.4785709,0.238292823,283.2967531,0.052011397,0.197901714,1.516229359,0.05520363,0.462893122,6389553.343,76.49575071,72.8470255,0.003330314,0.283551306,9.597733711,0.128977826,4.509194793,1215166.842,69824341.82
6004048,7.46879e+19,18237514,4.31e+34,-3.59e+27,2.99e+20,136812,1,-42745850.55,136764,1.63053e+12,-27505730.32,2003496,2003492.8,2063823.082,2044518.8,136722,1150014,13011416,-34084943.84,9.81e+20,24902.15162,8.188872453,998.4272932,9177.976174,124.4793399,0.179357041,5361.377371,0.067132089,0.25256395,2.111684477,0.04480438,0.472421271,27002291.34,1721.573004,1395.356366,0.00629294,0.13368878,12.63183698,0.056370073,6.30388013,2718755.416,286821629.4
1930516,2.6271e+18,5937004,1.57e+32,-4.06e+25,1.05084e+19,36136,1,-13488609.56,36136,1.24361e+11,-8400309.12,686838,686838,702780.3529,697678.8,36136,242226,3603044,-9261989.788,2.21791e+19,5664.851548,9.349313988,1340.358093,9584.876833,422.3205436,0.207064037,1259.232666,0.053827304,0.217069262,2.027137424,0.043520669,0.400217797,17250128.35,380.9390987,264.2594397,0.004646188,0.158155028,13.57429963,0.064305741,5.520973423,2148353.567,218415387.4
1585495,1.53093e+18,4880988,6.16e+31,-1.94e+25,6.12373e+18,31154,1,-11525481.65,31142,85555742556,-7139987.707,593445,593444.2,607181.6235,602786,31131.5,166960,2793578,-7574564.245,1.23899e+19,4541.91874,8.630040446,1407.866221,8983.684827,741.3227728,0.241312848,1183.906361,0.053456596,0.236176968,2.063327921,0.049962744,0.419382914,11374781.07,282.6068796,214.8902539,0.003999908,0.175029803,13.65192465,0.068363714,6.121228834,3430958.842,120676977.6
2656242,6.8671e+18,7691674,7.75e+32,-1.46e+26,2.74684e+19,57824,1,-19044592.94,57824,3.29272e+11,-12166397.01,944370,944370,969880.5882,961717.2,57824,437846,6073868,-15612633.77,1e+20,10150.02482,8.445972166,1129.771544,8168.617088,192.1677037,0.181824243,2450.069115,0.061301708,0.260436696,2.195334622,0.050198476,0.439657986,24076341.42,752.5191866,573.5286979,0.006252807,0.155743686,11.56051164,0.061593981,5.432125676,2315286.185,273743794.4
2393428,5.79171e+18,6295924,5.31e+32,-1.11e+26,2.31668e+19,40912,1,-19920422.95,40912,3.27703e+11,-12610778.57,990580,990580,1008629.412,1002853.6,40912,420670,6380868,-17575826.91,1.44e+20,6181.601032,6.941135084,2479.138086,14682.80614,738.0407002,0.295549302,1344.059944,0.042102602,0.214228566,1.665985624,0.056435814,0.410063775,30145386.48,466.4631804,310.9669157,0.003700763,0.224344391,9.91248666,0.083744261,4.354275438,4881182.245,275435296.9
865502,3.42425e+17,1971618,4.1e+30,-2.37e+24,1.3697e+18,16944,1,-8490334.383,16944,64721726568,-5346065.875,448648,448648,456123.2941,453731.2,16944,182824,2552624,-7607640.352,1.24535e+19,2489.871315,6.783875935,3239.376595,8420.778047,2354.352717,0.325874853,637.6561813,0.039671874,0.238561703,1.728837404,0.073526013,0.492353565,16716669.62,206.7648546,183.7509482,0.003451436,0.398533151,6.731984829,0.181219397,3.534921017,6894012.204,91397021.11
2026697,3.59302e+18,5320898,2.36e+32,-5.83e+25,1.43721e+19,37566,1,-17042561.54,37566,2.36718e+11,-10762650.31,855963,855963,872536.2353,867232.8,37566,374158,5487826,-15093983.38,9.23018e+19,5314.407046,7.934276745,2244.999103,12325.6513,878.2315574,0.284756133,1661.045543,0.0457508,0.265615786,2.365217022,0.070753297,0.459249344,31292915.65,316.4307343,268.7623013,0.003011451,0.287146312,9.081756245,0.129308478,4.233604132,6132450.282,301758406.1
741172,1.45192e+17,2298262,1.28e+30,-8.61e+23,5.80768e+17,11964,1,-4690351.72,11964,18633675572,-2905048.377,258324,258324,263602.2353,261913.2,11964,93926,1344976,-3135950.397,9.34149e+17,1857.147453,8.372325689,1014.933354,8229.81099,220.5890411,0.232014135,302.3107588,0.04897187,0.190253984,1.484258466,0.045479053,0.446474461,7604593.13,132.3228346,97.94094488,0.003829107,0.164120188,12.66535433,0.060146637,5.871491641,864470.6328,98471128.16
524708,6.57309e+16,1278288,2.9e+29,-2.76e+23,2.62924e+17,25744,1,-4147443.253,25744,17451714556,-2594999.353,225874,225874,237231.6471,233597.2,25744,112256,1447848,-3667164.021,1.49151e+18,3818.08843,5.911042483,330.9794366,1687.451416,98.58302942,0.376713619,2111.426785,0.11083931,0.401197184,2.371035905,0.159380556,0.629496039,2325993.407,394.832129,659.2356865,0.015019578,0.349352727,8.723179544,0.205120356,5.525691211,464212.3024,15226428.69
1286785,6.64738e+17,4449996,1.76e+31,-6.84e+24,2.65895e+18,22486,1,-7348081.682,22486,51404780954,-4616358.014,390215,390215,400135.2941,396960.8,22486,188706,1489426,-3375262.828,1.16451e+18,3829.14553,9.985016556,1187.921358,14119.66316,153.7726206,0.184163447,1076.662086,0.059930742,0.274380302,2.566919314,0.051502866,0.458013305,5590042.981,534.3268882,342.4924471,0.00821071,0.131241188,15.55770393,0.055630627,7.246003701,393213.4479,102489829.1
784616,1.37623e+17,2816840,1.36e+30,-8.64e+23,5.50491e+17,21824,1,-3869428.823,21672,19963580592,-2497027.448,212741.3333,212731.2,222270.9176,219222.6667,21539,112410,892236,-1738798.838,1.61448e+17,4949.219508,11.8655536,314.1407733,4072.193673,26.90583565,0.106534368,1264.134095,0.101283398,0.320718798,3.694260315,0.035703496,0.552959349,3842873.188,408.8712121,377.2515152,0.011748162,0.082701599,16.75378788,0.04265815,9.779711212,220521.8582,69457576.74
1624542,1.74687e+18,4559972,7.38e+31,-2.27e+25,6.98747e+18,26028,1,-12640560.16,26028,1.22289e+11,-7895306.189,648896,648896,660378.9412,656704.4,26028,277970,3456544,-9544585.204,2.40849e+19,3695.434587,7.541856925,2292.350076,12551.66812,739.6623184,0.290574944,802.9314344,0.04159005,0.213982422,1.498848702,0.067344739,0.479959311,22961578.47,245.1499548,240.3947606,0.003336971,0.24610007,9.977416441,0.111088753,4.900639065,4285555.805,192025061.3
735866,1.64129e+17,2140996,1.42e+30,-9.66e+23,6.56515e+17,13316,1,-5440500.104,13316,21485591380,-3348982.926,296444,296444,302318.7059,300438.8,13316,89968,1400516,-3757769.501,1.59678e+18,1894.373923,6.964275785,1128.96372,6184.741034,557.7618241,0.336115358,244.3016403,0.047301873,0.139056028,0.81850976,0.0520421,0.400054865,13896503.5,75.47619048,52.73809524,0.002209262,0.367925761,8.244047619,0.116211974,3.865973142,2912307.404,135989317.3
898778,2.8852e+17,2562482,3.73e+30,-2.07e+24,1.15408e+18,22104,1,-6468795.877,22104,33805352200,-4013495.754,346116,346116,355867.7647,352747.2,22104,141706,1869612,-4786574.508,3.22464e+18,3241.565035,6.849261252,577.5505167,4029.527628,142.4743971,0.316676512,511.7559997,0.065325456,0.156399104,0.958636801,0.055193128,0.337195567,12080917.91,128.6964587,67.99494098,0.003308395,0.31979155,9.824620573,0.082354214,3.601108795,2122837.692,97574689.2
978728,4.1161e+17,2383748,6.31e+30,-3.22e+24,1.64644e+18,17952,1,-7933332.427,17952,76381582280,-5095249.83,420722,420722,428642,426107.6,17952,232222,2799772,-7350503,1.11101e+19,3105.740835,5.156071202,2127.218584,12027.75366,460.9086023,0.38658879,495.2792965,0.043834268,0.185557588,0.984243662,0.080760906,0.369034348,21660875.29,130.7793427,58.84507042,0.001978533,0.184066901,9.612676056,0.067790089,3.617792842,4434729.349,133084857.8
961004,2.86714e+17,3173142,4.24e+30,-2.2e+24,1.14686e+18,18080,1,-5564503.939,18048,29021209364,-3493470.7,301437.3333,301435.2,309393.0353,306847.4667,18020,111468,1436380,-3204175.054,9.85567e+17,2970.628269,8.199423508,1013.381552,11761.80026,114.3313383,0.208204334,829.5850326,0.060207354,0.275727048,2.198229275,0.060251468,0.491672531,5002452.158,254.4491803,209.8721311,0.005881256,0.162028537,11.99234973,0.076219909,6.096783373,407809.6765,76403359.05
665821,1.51408e+17,1520608,1.07e+30,-8.06e+23,6.05634e+17,12934,1,-6198621.829,12926,36214432758,-3918307.85,335074.3333,335073.8,340775.3176,338951.0667,12919,120360,2014674,-5665901.687,5.26771e+18,2529.933219,4.870710523,2152.492382,6650.456358,1503.786556,0.378822757,350.0875694,0.04099107,0.201667498,0.926372201,0.07921138,0.510607668,12667724.14,151.455516,138.0462633,0.003280219,0.326531238,6.90569395,0.157687811,3.800531522,4392532.2,75454656.95
4259894,4.60342e+19,7798576,1.34e+34,-1.57e+27,1.84e+20,73160,1,-53490658.73,73160,3.15233e+12,-35158692.83,2500202,2500202,2532478.471,2522150,73160,1559568,13589172,-50792792.12,3.14e+21,16672.86765,3.088605923,6327.703696,20533.68412,2813.148393,0.559767206,2169.45756,0.029813399,0.212040482,0.646806782,0.121834515,0.427823281,274142130.5,941.4621908,501.2770318,0.002228936,0.507537888,4.284452297,0.213476674,1.7500207,67922722.73,1164474971
599069,7.76124e+16,1716628,4.46e+29,-3.72e+23,3.1045e+17,13142,1,-3761209.258,13138,25694059160,-2443519.865,209693.6667,209693.4,215489.0118,213634.5333,13134.5,155528,1586862,-3485441.758,1.2367e+18,2356.189437,7.837387074,888.162057,7560.28214,116.5851865,0.216633851,661.6387769,0.066156053,0.279758056,2.287507466,0.067408332,0.455610489,5701185.066,230.4493151,145.5589041,0.00671215,0.15711758,10.94931507,0.072846039,4.966302389,473032.7751,75670839.97
323319,1.55995e+16,782888,2.61e+28,-4.03e+22,6.23979e+16,13042,1,-2500969.705,13038,6604198064,-1557382.972,142709.6667,142709.4,148460.8941,146620.5333,13034.5,63638,910614,-2219378.167,3.44997e+17,2072.949832,5.863788829,447.7067231,2027.715765,173.9291235,0.356339021,978.5974916,0.091483997,0.380549804,2.205608052,0.14183961,0.658421508,2121934.14,187.1571816,295.8075881,0.00984617,0.398354035,6.714092141,0.257655468,4.483238974,425741.313,15398805.17
